CuAu_1, 0.118085
CuAu_2, -2.211021
CuAu_3, 2.017275
ZnZn_1, -2.294806
ZnZn_2, -3.779061
ZnZn_3, -1.520579
ZnY_1, -1.077421
ZnY_2, -6.451935
ZnY_3, -2.897226
ZnZr_1, 0.184649
ZnZr_2, -5.094410
ZnZr_3, 1.029420
ZnNb_1, 0.406830
ZnNb_2, -4.813313
ZnNb_3, 0.963773
ZnMo_1, 0.904281
ZnMo_2, -4.445490
ZnMo_3, 1.684958
ZnRu_1, 0.014805
ZnRu_2, -4.045576
ZnRu_3, 1.367410
ZnRh_1, -0.284531
ZnRh_2, -3.975000
ZnRh_3, 1.395099
ZnPd_1, -0.912979
ZnPd_2, -4.116323
ZnPd_3, 1.033073
ZnAg_1, -0.772960
ZnAg_2, -2.489250
ZnAg_3, 1.186591
ZnCd_1, -1.233742
ZnCd_2, -2.896170
ZnCd_3, -0.218929
ZnHf_1, -0.903347
ZnHf_2, -5.141198
ZnHf_3, 0.134302
ZnTa_1, -0.714703
ZnTa_2, -5.005602
ZnTa_3, -0.040616
ZnW_1, -0.218604
ZnW_2, -4.693686
ZnW_3, 0.492458
ZnRe_1, 0.274976
ZnRe_2, -4.105630
ZnRe_3, 1.138101
ZnOs_1, -1.117580
ZnOs_2, -4.680880
ZnOs_3, 0.219550
ZnIr_1, -0.881240
ZnIr_2, -4.326187
ZnIr_3, 0.641568
ZnPt_1, -1.189166
ZnPt_2, -4.096498
ZnPt_3, 0.554574
ZnAu_1, -0.838255
ZnAu_2, -2.110349
ZnAu_3, 0.772358
YY_1, -1.089602
YY_2, -7.725617
YY_3, -1.740432
YZr_1, 1.307489
YZr_2, -8.463435
YZr_3, 0.033120
YNb_1, 1.828121
YNb_2, -8.126300
YNb_3, 0.349561
YMo_1, 2.231647
YMo_2, -7.553102
YMo_3, 0.166552
YRu_1, 1.736953
YRu_2, -6.847087
YRu_3, 0.293217
YRh_1, 1.577069
YRh_2, -5.939157
YRh_3, 0.136019
YPd_1, 1.368494
YPd_2, -5.138237
YPd_3, 0.177089
YAg_1, 0.295196
YAg_2, -5.990236
YAg_3, -3.074010
YCd_1, 0.149294
YCd_2, -5.358490
YCd_3, -2.782906
YHf_1, 0.661723
YHf_2, -8.550443
YHf_3, -0.426998
YTa_1, 1.151011
YTa_2, -8.186501
YTa_3, 0.027262
YW_1, 1.755261
YW_2, -7.625116
YW_3, 0.063964
YRe_1, 1.915426
YRe_2, -6.759360
YRe_3, 0.121587
YOs_1, 1.446348
YOs_2, -6.842636
YOs_3, 0.452331
YIr_1, 1.562947
YIr_2, -5.809126
YIr_3, 0.330064
YPt_1, 1.291524
YPt_2, -4.862979
YPt_3, 0.535527
YAu_1, 0.156078
YAu_2, -5.423006
YAu_3, -3.106422
ZrZr_1, 0.013751
ZrZr_2, -7.305322
ZrZr_3, -0.510553
ZrNb_1, 0.413717
ZrNb_2, -7.362483
ZrNb_3, -0.005752
